,Unnamed: 0,Name,City,Specialization,Waiting Time,Fees
2929,2929,Centre médical Paris-République - ELSAN,Paris,Rhumatologue,"['22', 'mars']",
2930,2930,Dr Natacha Thelier Deloison,Paris,Rhumatologue,"['23', 'mars']",
2931,2931,Dr Bertrand Moura,Paris,Rhumatologue,"['13', 'mars']",
2932,2932,Dr Alexandre AZRIA,Paris,Rhumatologue,"['30', 'janvier']",
2933,2933,Institut Alfred Fournier,Paris,Rhumatologue,"['23', 'mars']",
2934,2934,Dr Alioune Blondin DIOP,Paris,Rhumatologue,"['18', 'janvier']",
2935,2935,Dr Amandine TUBERY,Paris,Rhumatologue,"['15', 'mars']",
2936,2936,Pr Jean-Marc Ziza,Paris,Rhumatologue,"['1er', 'mars']",
2937,2937,Dr Camille Souffir,Paris,Rhumatologue,"['15', 'février']",
2938,2938,Dr Frédéric JACQ,Paris,Rhumatologue,"['10', 'janvier']",
2939,2939,Dr Thierry SULMAN,Paris,Rhumatologue,"['16', 'février']",
2940,2940,Dr Catherine MARTY-POUMARAT,Paris,Rhumatologue,"['30', 'mai']",
2941,2941,Centre de santé du Square de la Mutualité,Paris,Rhumatologue,"['5', 'avril']",
2942,2942,Dr Rémi Nobillot,Paris,Rhumatologue,,
2943,2943,Dr Valérie Briole,Paris,Rhumatologue,,
2944,2944,Dr Stéphanie LACLAU,Paris,Rhumatologue,,
2945,2945,Alain NYS,Paris,Rhumatologue,,
2946,2946,Dr Fairouz DJELLAL,Paris,Rhumatologue,,
2947,2947,Clinique Marcel Sembat - IMAE - Imagerie Cardinet,Paris,Rhumatologue,,
2948,2948,Dr Hervé Bard,Paris,Rhumatologue,,
2949,2949,Dr Sébastien WEILL ENGERER,Paris,Rhumatologue,,
2950,2950,Dr Jeremy MAILLET,Paris,Rhumatologue,,
2951,2951,Dr Bernard Millet,Paris,Rhumatologue,,
2952,2952,Dr Christophe HUDRY,Paris,Rhumatologue,,
2953,2953,Centre de Santé Convention - Ministère des Affaires Etrangères (MAE),Paris,Rhumatologue,,
2954,2954,Dr François Bertagna,Paris,Rhumatologue,,
2955,2955,Dr Elisabeth PALAZZO,Paris,Rhumatologue,,
2956,2956,Institut Pasquier,Paris,Rhumatologue,,
2957,2957,"Institut Arthur Vernes - Centre médical, chirurgical et d'imagerie médicale",Paris,Rhumatologue,,
2958,2958,Dr Frédéric JACQ,Paris,Rhumatologue,"['10', 'janvier']",
2959,2959,Dr Thierry SULMAN,Paris,Rhumatologue,"['16', 'février']",
2960,2960,Dr Catherine MARTY-POUMARAT,Paris,Rhumatologue,"['30', 'mai']",
2961,2961,Centre de santé du Square de la Mutualité,Paris,Rhumatologue,"['5', 'avril']",
2962,2962,Dr Rémi Nobillot,Paris,Rhumatologue,"['21', 'février']",
2963,2963,Dr Valérie Briole,Paris,Rhumatologue,"['28', 'mars']",
2964,2964,Dr Stéphanie LACLAU,Paris,Rhumatologue,"['24', 'février']",
2965,2965,Alain NYS,Paris,Rhumatologue,"['21', 'février']",
2966,2966,Dr Fairouz DJELLAL,Paris,Rhumatologue,"['16', 'janvier']",
2967,2967,Clinique Marcel Sembat - IMAE - Imagerie Cardinet,Paris,Rhumatologue,"['26', 'janvier']",
2968,2968,Dr Hervé Bard,Paris,Rhumatologue,"['13', 'janvier']",
2969,2969,Dr Sébastien WEILL ENGERER,Paris,Rhumatologue,"['15', 'février']",
2970,2970,Dr Jeremy MAILLET,Paris,Rhumatologue,"['8', 'mars']",
2971,2971,Dr Bernard Millet,Paris,Rhumatologue,"['23', 'janvier']",
2972,2972,Dr Christophe HUDRY,Paris,Rhumatologue,"['7', 'juillet']",
2973,2973,Centre de Santé Convention - Ministère des Affaires Etrangères (MAE),Paris,Rhumatologue,"['12', 'janvier']",
2974,2974,Dr François Bertagna,Paris,Rhumatologue,"['2', 'février']",
2975,2975,Dr Elisabeth PALAZZO,Paris,Rhumatologue,"['6', 'février']",
2976,2976,Institut Pasquier,Paris,Rhumatologue,"['31', 'janvier']",
2977,2977,"Institut Arthur Vernes - Centre médical, chirurgical et d'imagerie médicale",Paris,Rhumatologue,"['15', 'mars']",
2978,2978,Dr Oualid CHELBI,Lyon,Medecin generaliste,"['13', 'janvier']",
2979,2979,Dr Julien Dessertenne,Lyon,Medecin generaliste,"['27', 'février']",
2980,2980,Dr Cao Thang PHAM,Lyon,Medecin generaliste,"['17', 'janvier']",
2981,2981,Dr Mona KABOUNY,Lyon,Medecin generaliste,"['13', 'janvier']",
2982,2982,Dr David VALANCOGNE,Lyon,Medecin generaliste,"['9', 'janvier']",
2983,2983,Dr Emine DZEMAILI,Lyon,Medecin generaliste,"['11', 'janvier']",
2984,2984,Dr Ana DIREITO,Lyon,Medecin generaliste,"['10', 'janvier']",
2985,2985,Dr Frederic SANTOS,Lyon,Medecin generaliste,"['10', 'janvier']",
2986,2986,Dépistage Covid-19 - Tests antigéniques,Lyon,Medecin generaliste,dim. 8 janv. 10:00,
2987,2987,Fondation Dispensaire Générale de Lyon - Jean Goullard,Lyon,Medecin generaliste,"['10', 'janvier']",
2988,2988,Fondation Dispensaire Générale de Lyon - Gerland,Lyon,Medecin generaliste,"['16', 'janvier']",
2989,2989,Dr Susan HENNESSY,Lyon,Medecin generaliste,"['13', 'janvier']",
2990,2990,Dr Stéphane BERNARD,Lyon,Medecin generaliste,"['19', 'janvier']",
2991,2991,Fondation dispensaire général de Lyon - Centre Sévigné,Lyon,Medecin generaliste,"['2', 'février']",
2992,2992,Dr Rajae EL KHALIFI,Lyon,Medecin generaliste,"['23', 'janvier']",
2993,2993,Pharmacie Wimmer - Lyon 7 - Bertrand Wimmer,Lyon,Medecin generaliste,sam. 7 janv. 09:00,
2994,2994,Dr Brice DIVISIA,Lyon,Medecin generaliste,"['11', 'janvier']",
2995,2995,Dr Mihaela PALKO,Lyon,Medecin generaliste,"['11', 'janvier']",
2996,2996,Fondation dispensaire général de Lyon - Centre Sévigné,Lyon,Medecin generaliste,"['10', 'janvier']",
2997,2997,Dr Bruno DUBESSY,Lyon,Medecin generaliste,"['7', 'mars']",
2998,2998,Dr Léa Rousset,Lyon,Medecin generaliste,"['18', 'janvier']",
2999,2999,Dr Lucile BIFFI,Lyon,Medecin generaliste,"['11', 'janvier']",
3000,3000,Dr Hervé Georges GENIN,Lyon,Medecin generaliste,"['12', 'janvier']",
3001,3001,Centre médical et dentaire MGEN de Lyon,Lyon,Medecin generaliste,"['11', 'janvier']",
3002,3002,Dr Laurent MARGAINE,Lyon,Medecin generaliste,"['9', 'janvier']",
3003,3003,Dr Marie MILAN,Lyon,Medecin generaliste,"['12', 'janvier']",
3004,3004,Dr Marc Mochref-Razavi,Lyon,Medecin generaliste,"['27', 'février']",
3005,3005,Dr Fanny CAPELLI,Lyon,Medecin generaliste,"['10', 'janvier']",
3006,3006,Dr Cyril Hariche,Lyon,Medecin generaliste,"['16', 'janvier']",
3007,3007,Dr Emmanuel MIEGE,Lyon,Medecin generaliste,"['12', 'janvier']",
3008,3008,Dr Louis BERNARD,Lyon,Medecin generaliste,"['12', 'janvier']",
3009,3009,Dr Véronique EYRARD,Lyon,Medecin generaliste,"['12', 'janvier']",
3010,3010,Dr Quentin PAGÈS,Lyon,Medecin generaliste,"['13', 'janvier']",
3011,3011,Ramsay Santé - Centre médical Sans Souci - Lyon,Lyon,Medecin generaliste,"['11', 'janvier']",
3012,3012,Dr Jihane-Sophie NABZAR,Lyon,Medecin generaliste,"['11', 'janvier']",
3013,3013,FDGL - Centre d'Imagerie de Gerland,Lyon,Medecin generaliste,"['16', 'janvier']",
3014,3014,Dr Louis-Damien FAUCON,Lyon,Medecin generaliste,"['19', 'janvier']",
3015,3015,Dr Gerald Berliat,Lyon,Medecin generaliste,"['5', 'mai']",
3016,3016,Dr Aurelie Luce,Lyon,Medecin generaliste,"['13', 'janvier']",
3017,3017,Dr Franck RAIMONDO,Lyon,Medecin generaliste,"['9', 'janvier']",
3018,3018,Dr Benjamin ROBERT,Lyon,Medecin generaliste,"['10', 'janvier']",
3019,3019,Dr Marine Robic,Lyon,Medecin generaliste,"['16', 'janvier']",
3020,3020,Dr Adèle DONNOU,Lyon,Medecin generaliste,"['24', 'janvier']",
3021,3021,Dr Eric ATTALI,Lyon,Medecin generaliste,"['17', 'janvier']",
3022,3022,Dr Robin GAUZERAN,Lyon,Medecin generaliste,,
3023,3023,Dr Véronique Marceron,Lyon,Medecin generaliste,,
3024,3024,Dr Pauline Chappuis,Lyon,Medecin generaliste,,
3025,3025,Dr David DANIELIAN,Lyon,Medecin generaliste,,
3026,3026,Dr Géraud Lanfranc de Panthou,Lyon,Medecin generaliste,,
3027,3027,Dr Marthe Salmon,Lyon,Medecin generaliste,,
3028,3028,Dr Mayalen SOREL,Lyon,Medecin generaliste,,
3029,3029,Dr Cornelia CIUDIN,Lyon,Medecin generaliste,,
3030,3030,Dr Bertille GARNIER,Lyon,Medecin generaliste,,
3031,3031,Dr Marion GUEGAN,Lyon,Medecin generaliste,,
3032,3032,Dr Anne Gatti,Lyon,Medecin generaliste,,
3033,3033,Dr Minh Hoa NGUYEN,Lyon,Medecin generaliste,,
3034,3034,Dr Lucie VERNET,Lyon,Medecin generaliste,,
3035,3035,Djamila Haddouche Boumenir,Lyon,Medecin generaliste,,
3036,3036,Dr Luc Blondeau,Lyon,Medecin generaliste,,
3037,3037,Dr Claire-Marie WINDENBERGER,Lyon,Medecin generaliste,,
3038,3038,Dr Benjamin ROBERT,Lyon,Medecin generaliste,"['10', 'janvier']",
3039,3039,Dr Marine Robic,Lyon,Medecin generaliste,"['16', 'janvier']",
3040,3040,Dr Adèle DONNOU,Lyon,Medecin generaliste,"['24', 'janvier']",
3041,3041,Dr Eric ATTALI,Lyon,Medecin generaliste,"['17', 'janvier']",
3042,3042,Dr Robin GAUZERAN,Lyon,Medecin generaliste,"['2', 'février']",
3043,3043,Dr Véronique Marceron,Lyon,Medecin generaliste,"['16', 'janvier']",
3044,3044,Dr Pauline Chappuis,Lyon,Medecin generaliste,"['26', 'janvier']",
3045,3045,Dr David DANIELIAN,Lyon,Medecin generaliste,"['11', 'janvier']",
3046,3046,Dr Géraud Lanfranc de Panthou,Lyon,Medecin generaliste,"['17', 'janvier']",
3047,3047,Dr Marthe Salmon,Lyon,Medecin generaliste,"['12', 'janvier']",
3048,3048,Dr Mayalen SOREL,Lyon,Medecin generaliste,"['24', 'janvier']",
3049,3049,Dr Cornelia CIUDIN,Lyon,Medecin generaliste,"['7', 'février']",
3050,3050,Dr Bertille GARNIER,Lyon,Medecin generaliste,"['28', 'février']",
3051,3051,Dr Marion GUEGAN,Lyon,Medecin generaliste,"['18', 'janvier']",
3052,3052,Dr Anne Gatti,Lyon,Medecin generaliste,"['13', 'janvier']",
3053,3053,Dr Minh Hoa NGUYEN,Lyon,Medecin generaliste,"['9', 'janvier']",
3054,3054,Dr Lucie VERNET,Lyon,Medecin generaliste,"['3', 'février']",
3055,3055,Djamila Haddouche Boumenir,Lyon,Medecin generaliste,"['11', 'janvier']",
3056,3056,Dr Luc Blondeau,Lyon,Medecin generaliste,"['24', 'janvier']",
3057,3057,Dr Claire-Marie WINDENBERGER,Lyon,Medecin generaliste,"['12', 'janvier']",
3058,3058,Dr Mélodie CARON,Lyon,Medecin generaliste,"['10', 'janvier']",
3059,3059,Dr Raymond Videmann,Lyon,Medecin generaliste,"['11', 'janvier']",
3060,3060,Dr Patrice Combier,Lyon,Medecin generaliste,"['8', 'février']",
3061,3061,Centre de vaccinations internationales ISBA Santé Prévention - Lyon,Lyon,Medecin generaliste,"['31', 'janvier']",
3062,3062,Dr Jean Francois PLASKOWSKI,Lyon,Medecin generaliste,,
3063,3063,Dr Elodie Vignon,Lyon,Medecin generaliste,,
3064,3064,Dr Bénédicte Favreau,Lyon,Medecin generaliste,,
3065,3065,Dr Emeline GRANGE,Lyon,Medecin generaliste,,
3066,3066,Dr Valentin Reille,Lyon,Medecin generaliste,,
3067,3067,Dr Foudil HADJI,Lyon,Medecin generaliste,,
3068,3068,Dr Carine DELALEU-RAGUE,Lyon,Medecin generaliste,,
3069,3069,Dr Mathilde ROBINEAU,Lyon,Medecin generaliste,,
3070,3070,Dr Moussa MOHSEN,Lyon,Medecin generaliste,,
3071,3071,Centre médical et esthétique des Canuts,Lyon,Medecin generaliste,,
3072,3072,Centre médico-dentaire Médident Lyon,Lyon,Medecin generaliste,,
3073,3073,Dr Axelle Courau,Lyon,Medecin generaliste,,
3074,3074,Dr Christine AL-HAMOUI,Lyon,Medecin generaliste,,
3075,3075,Dr Jean Pierre Duboc,Lyon,Medecin generaliste,,
3076,3076,Centre Kersanté Lyon Confluence,Lyon,Medecin generaliste,,
3077,3077,Centre Mediksanté Lyon,Lyon,Medecin generaliste,,
3078,3078,Dr Mélodie CARON,Lyon,Medecin generaliste,"['10', 'janvier']",
3079,3079,Dr Raymond Videmann,Lyon,Medecin generaliste,"['11', 'janvier']",
3080,3080,Dr Patrice Combier,Lyon,Medecin generaliste,"['8', 'février']",
3081,3081,Centre de vaccinations internationales ISBA Santé Prévention - Lyon,Lyon,Medecin generaliste,"['31', 'janvier']",
3082,3082,Dr Jean Francois PLASKOWSKI,Lyon,Medecin generaliste,"['18', 'janvier']",
3083,3083,Dr Elodie Vignon,Lyon,Medecin generaliste,ven. 6 janv. 09:15,
3084,3084,Dr Bénédicte Favreau,Lyon,Medecin generaliste,"['18', 'janvier']",
3085,3085,Dr Emeline GRANGE,Lyon,Medecin generaliste,"['24', 'janvier']",
3086,3086,Dr Valentin Reille,Lyon,Medecin generaliste,"['17', 'janvier']",
3087,3087,Dr Foudil HADJI,Lyon,Medecin generaliste,"['16', 'janvier']",
3088,3088,Dr Carine DELALEU-RAGUE,Lyon,Medecin generaliste,"['19', 'janvier']",
3089,3089,Dr Mathilde ROBINEAU,Lyon,Medecin generaliste,"['18', 'janvier']",
3090,3090,Dr Moussa MOHSEN,Lyon,Medecin generaliste,"['17', 'janvier']",
3091,3091,Centre médical et esthétique des Canuts,Lyon,Medecin generaliste,"['10', 'janvier']",
3092,3092,Centre médico-dentaire Médident Lyon,Lyon,Medecin generaliste,"['9', 'janvier']",
3093,3093,Dr Axelle Courau,Lyon,Medecin generaliste,"['20', 'janvier']",
3094,3094,Dr Christine AL-HAMOUI,Lyon,Medecin generaliste,,
3095,3095,Dr Jean Pierre Duboc,Lyon,Medecin generaliste,,
3096,3096,Centre Kersanté Lyon Confluence,Lyon,Medecin generaliste,,
3097,3097,Centre Mediksanté Lyon,Lyon,Medecin generaliste,,
3098,3098,Dr Audrey TAUREAU,Lyon,Medecin generaliste,,
3099,3099,Mme Amandine De Martini,Lyon,Medecin generaliste,"['12', 'janvier']",
3100,3100,Dr Aurélie ALLARD-DAMONGEOT,Lyon,Medecin generaliste,"['9', 'mars']",
3101,3101,Dépistage Covid-19 - Tests antigéniques,Lyon,Medecin generaliste,dim. 8 janv. 10:00,
3102,3102,Dr Mohamed Belaredj,Lyon,Medecin generaliste,,
3103,3103,Dr Célia Cheurfa,Lyon,Medecin generaliste,,
3104,3104,Pharmacie des Halles - Lyon,Lyon,Medecin generaliste,,
3105,3105,Dr Paul MOSSE,Lyon,Medecin generaliste,,
3106,3106,Dr Pierre MORIS,Lyon,Medecin generaliste,,
3107,3107,Dr Johann TOURTELIER,Lyon,Medecin generaliste,,
3108,3108,Dr Corinne Bugel,Lyon,Medecin generaliste,,
3109,3109,Nouvelle association Emilie de Vialar,Lyon,Medecin generaliste,,
3110,3110,Dr Tu Lan Allaire-Pham,Lyon,Medecin generaliste,,
3111,3111,Natesoins 7/7,Lyon,Medecin generaliste,,
3112,3112,Dr Kamal Marc SALEM,Lyon,Medecin generaliste,,
3113,3113,Dr Florian Caillierez,Lyon,Medecin generaliste,,
3114,3114,Dr Albéric MERCIER,Lyon,Medecin generaliste,,
3115,3115,Dr Marion HEDELIUS,Lyon,Medecin generaliste,,
3116,3116,Dr Jean-Baptiste Denizot,Lyon,Medecin generaliste,,
3117,3117,Dr Adrien DANTEC,Lyon,Medecin generaliste,,
3118,3118,Dr Audrey TAUREAU,Lyon,Medecin generaliste,"['10', 'janvier']",
3119,3119,Mme Amandine De Martini,Lyon,Medecin generaliste,"['12', 'janvier']",
3120,3120,Dr Aurélie ALLARD-DAMONGEOT,Lyon,Medecin generaliste,"['9', 'mars']",
3121,3121,Dépistage Covid-19 - Tests antigéniques,Lyon,Medecin generaliste,dim. 8 janv. 10:00,
3122,3122,Dr Mohamed Belaredj,Lyon,Medecin generaliste,"['10', 'janvier']",
3123,3123,Dr Célia Cheurfa,Lyon,Medecin generaliste,"['12', 'janvier']",
3124,3124,Pharmacie des Halles - Lyon,Lyon,Medecin generaliste,"['9', 'janvier']",
3125,3125,Dr Paul MOSSE,Lyon,Medecin generaliste,"['10', 'janvier']",
3126,3126,Dr Pierre MORIS,Lyon,Medecin generaliste,"['11', 'janvier']",
3127,3127,Dr Johann TOURTELIER,Lyon,Medecin generaliste,"['11', 'janvier']",
3128,3128,Dr Corinne Bugel,Lyon,Medecin generaliste,"['2', 'février']",
3129,3129,Nouvelle association Emilie de Vialar,Lyon,Medecin generaliste,"['22', 'février']",
3130,3130,Dr Tu Lan Allaire-Pham,Lyon,Medecin generaliste,"['11', 'janvier']",
3131,3131,Natesoins 7/7,Lyon,Medecin generaliste,jeu. 5 janv. 17:30,
3132,3132,Dr Kamal Marc SALEM,Lyon,Medecin generaliste,"['9', 'janvier']",
3133,3133,Dr Florian Caillierez,Lyon,Medecin generaliste,"['20', 'janvier']",
3134,3134,Dr Albéric MERCIER,Lyon,Medecin generaliste,,
3135,3135,Dr Marion HEDELIUS,Lyon,Medecin generaliste,,
3136,3136,Dr Jean-Baptiste Denizot,Lyon,Medecin generaliste,,
3137,3137,Dr Adrien DANTEC,Lyon,Medecin generaliste,,
3138,3138,Dr Alexis PRIOREAU,Lyon,Medecin generaliste,,
3139,3139,Dr Pauline OLLIVIER,Lyon,Medecin generaliste,,
3140,3140,Dr Jean-Christophe Le Poder,Lyon,Medecin generaliste,,
3141,3141,Dr Justine GRAILLOT,Lyon,Medecin generaliste,,
3142,3142,Medicina - Soins non programmés,Lyon,Medecin generaliste,,
3143,3143,Dr Pascale Jacquemin,Lyon,Medecin generaliste,,
3144,3144,Dr Melina SIMION,Lyon,Medecin generaliste,,
3145,3145,Fondation Dispensaire Générale de Lyon - Jean Goullard,Lyon,Medecin generaliste,,
3146,3146,Dr Jean-Pascal KAHALE,Lyon,Medecin generaliste,,
3147,3147,Dr Olivier MANGON,Lyon,Medecin generaliste,,
3148,3148,Dr William Point,Lyon,Medecin generaliste,,
3149,3149,Dr Marion CHEYNET,Lyon,Medecin generaliste,,
3150,3150,Dr Franck Chemoul,Lyon,Medecin generaliste,,
3151,3151,Dr Kevin TEULADE,Lyon,Medecin generaliste,,
3152,3152,Dr Benoit Saint Paul,Lyon,Medecin generaliste,,
3153,3153,Dr Benoit Tudrej,Lyon,Medecin generaliste,,
3154,3154,Dr Marie BEVALOT,Lyon,Medecin generaliste,,
3155,3155,Dr Julien Barral Cadière,Lyon,Medecin generaliste,,
3156,3156,Dr David Dahan,Lyon,Medecin generaliste,,
3157,3157,Dr Timothée Mannheimer,Lyon,Medecin generaliste,,
3158,3158,Dr Alexis PRIOREAU,Lyon,Medecin generaliste,,
3159,3159,Dr Pauline OLLIVIER,Lyon,Medecin generaliste,,
3160,3160,Dr Jean-Christophe Le Poder,Lyon,Medecin generaliste,,
3161,3161,Dr Justine GRAILLOT,Lyon,Medecin generaliste,,
3162,3162,Medicina - Soins non programmés,Lyon,Medecin generaliste,,
3163,3163,Dr Pascale Jacquemin,Lyon,Medecin generaliste,,
3164,3164,Dr Melina SIMION,Lyon,Medecin generaliste,,
3165,3165,Fondation Dispensaire Générale de Lyon - Jean Goullard,Lyon,Medecin generaliste,,
3166,3166,Dr Jean-Pascal KAHALE,Lyon,Medecin generaliste,,
3167,3167,Dr Olivier MANGON,Lyon,Medecin generaliste,,
3168,3168,Dr William Point,Lyon,Medecin generaliste,,
3169,3169,Dr Marion CHEYNET,Lyon,Medecin generaliste,,
3170,3170,Dr Franck Chemoul,Lyon,Medecin generaliste,,
3171,3171,Dr Kevin TEULADE,Lyon,Medecin generaliste,,
3172,3172,Dr Benoit Saint Paul,Lyon,Medecin generaliste,,
3173,3173,Dr Benoit Tudrej,Lyon,Medecin generaliste,,
3174,3174,Dr Marie BEVALOT,Lyon,Medecin generaliste,,
3175,3175,Dr Julien Barral Cadière,Lyon,Medecin generaliste,,
3176,3176,Dr David Dahan,Lyon,Medecin generaliste,,
3177,3177,Dr Timothée Mannheimer,Lyon,Medecin generaliste,,
3178,3178,Dr Sarah Benchetrit Aknin,Lyon,Chirurgien-dentiste,"['2', 'février']",
3179,3179,Dr Aurélie Gentil,Lyon,Chirurgien-dentiste,"['2', 'février']",
3180,3180,Dr Cyrielle Polo,Lyon,Chirurgien-dentiste,"['23', 'janvier']",
3181,3181,Dr Ouahiba Arar,Lyon,Chirurgien-dentiste,"['22', 'février']",
3182,3182,Dr Maud GRAMMATICA,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3183,3183,Dr Julia HILL,Lyon,Chirurgien-dentiste,"['27', 'février']",
3184,3184,Dr Charlotte JESSEN,Lyon,Chirurgien-dentiste,"['18', 'janvier']",
3185,3185,Dr Anne FAVRE BERLIOZ,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3186,3186,Dr Laurence SAYAG-PEDRINI,Lyon,Chirurgien-dentiste,"['30', 'janvier']",
3187,3187,Dr Assia BENYOUCEF,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3188,3188,Dr Kelly VALENZA,Lyon,Chirurgien-dentiste,"['22', 'février']",
3189,3189,Dr Alain San Martino,Lyon,Chirurgien-dentiste,"['6', 'février']",
3190,3190,Dr Edgar MAILLOT,Lyon,Chirurgien-dentiste,"['19', 'janvier']",
3191,3191,Dr Michel Levin,Lyon,Chirurgien-dentiste,"['27', 'mars']",
3192,3192,Dr Emma POCHET,Lyon,Chirurgien-dentiste,"['27', 'février']",
3193,3193,Dr Magali GREMAUD,Lyon,Chirurgien-dentiste,"['2', 'mai']",
3194,3194,Dr Sonia VILLEVIEILLE-GROLE,Lyon,Chirurgien-dentiste,"['14', 'février']",
3195,3195,Dr Clément Barral,Lyon,Chirurgien-dentiste,"['9', 'janvier']",
3196,3196,Jonas AMSALLEM,Lyon,Chirurgien-dentiste,"['11', 'janvier']",
3197,3197,Dr Aviva CAEN,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3198,3198,Dr Sarah Benchetrit Aknin,Lyon,Chirurgien-dentiste,"['2', 'février']",
3199,3199,Dr Aurélie Gentil,Lyon,Chirurgien-dentiste,"['2', 'février']",
3200,3200,Dr Cyrielle Polo,Lyon,Chirurgien-dentiste,"['23', 'janvier']",
3201,3201,Dr Ouahiba Arar,Lyon,Chirurgien-dentiste,"['22', 'février']",
3202,3202,Dr Maud GRAMMATICA,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3203,3203,Dr Julia HILL,Lyon,Chirurgien-dentiste,"['27', 'février']",
3204,3204,Dr Charlotte JESSEN,Lyon,Chirurgien-dentiste,"['18', 'janvier']",
3205,3205,Dr Anne FAVRE BERLIOZ,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3206,3206,Dr Laurence SAYAG-PEDRINI,Lyon,Chirurgien-dentiste,"['30', 'janvier']",
3207,3207,Dr Assia BENYOUCEF,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3208,3208,Dr Kelly VALENZA,Lyon,Chirurgien-dentiste,"['22', 'février']",
3209,3209,Dr Alain San Martino,Lyon,Chirurgien-dentiste,"['6', 'février']",
3210,3210,Dr Edgar MAILLOT,Lyon,Chirurgien-dentiste,"['19', 'janvier']",
3211,3211,Dr Michel Levin,Lyon,Chirurgien-dentiste,"['27', 'mars']",
3212,3212,Dr Emma POCHET,Lyon,Chirurgien-dentiste,"['27', 'février']",
3213,3213,Dr Magali GREMAUD,Lyon,Chirurgien-dentiste,"['2', 'mai']",
3214,3214,Dr Sonia VILLEVIEILLE-GROLE,Lyon,Chirurgien-dentiste,"['14', 'février']",
3215,3215,Dr Clément Barral,Lyon,Chirurgien-dentiste,"['9', 'janvier']",
3216,3216,Jonas AMSALLEM,Lyon,Chirurgien-dentiste,"['11', 'janvier']",
3217,3217,Dr Aviva CAEN,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3218,3218,Dr Sarah Benchetrit Aknin,Lyon,Chirurgien-dentiste,"['2', 'février']",
3219,3219,Dr Aurélie Gentil,Lyon,Chirurgien-dentiste,"['2', 'février']",
3220,3220,Dr Cyrielle Polo,Lyon,Chirurgien-dentiste,"['23', 'janvier']",
3221,3221,Dr Ouahiba Arar,Lyon,Chirurgien-dentiste,"['22', 'février']",
3222,3222,Dr Maud GRAMMATICA,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3223,3223,Dr Julia HILL,Lyon,Chirurgien-dentiste,"['27', 'février']",
3224,3224,Dr Charlotte JESSEN,Lyon,Chirurgien-dentiste,"['18', 'janvier']",
3225,3225,Dr Anne FAVRE BERLIOZ,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3226,3226,Dr Laurence SAYAG-PEDRINI,Lyon,Chirurgien-dentiste,"['30', 'janvier']",
3227,3227,Dr Assia BENYOUCEF,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3228,3228,Dr Kelly VALENZA,Lyon,Chirurgien-dentiste,"['22', 'février']",
3229,3229,Dr Alain San Martino,Lyon,Chirurgien-dentiste,"['6', 'février']",
3230,3230,Dr Edgar MAILLOT,Lyon,Chirurgien-dentiste,"['19', 'janvier']",
3231,3231,Dr Michel Levin,Lyon,Chirurgien-dentiste,"['27', 'mars']",
3232,3232,Dr Emma POCHET,Lyon,Chirurgien-dentiste,"['27', 'février']",
3233,3233,Dr Magali GREMAUD,Lyon,Chirurgien-dentiste,"['2', 'mai']",
3234,3234,Dr Sonia VILLEVIEILLE-GROLE,Lyon,Chirurgien-dentiste,"['14', 'février']",
3235,3235,Dr Clément Barral,Lyon,Chirurgien-dentiste,"['9', 'janvier']",
3236,3236,Jonas AMSALLEM,Lyon,Chirurgien-dentiste,"['11', 'janvier']",
3237,3237,Dr Aviva CAEN,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3238,3238,Dr Sarah Benchetrit Aknin,Lyon,Chirurgien-dentiste,"['2', 'février']",
3239,3239,Dr Aurélie Gentil,Lyon,Chirurgien-dentiste,"['2', 'février']",
3240,3240,Dr Cyrielle Polo,Lyon,Chirurgien-dentiste,"['23', 'janvier']",
3241,3241,Dr Ouahiba Arar,Lyon,Chirurgien-dentiste,"['22', 'février']",
3242,3242,Dr Maud GRAMMATICA,Lyon,Chirurgien-dentiste,"['9', 'mars']",
3243,3243,Dr Julia HILL,Lyon,Chirurgien-dentiste,"['27', 'février']",
3244,3244,Dr Charlotte JESSEN,Lyon,Chirurgien-dentiste,"['18', 'janvier']",
3245,3245,Dr Anne FAVRE BERLIOZ,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3246,3246,Dr Laurence SAYAG-PEDRINI,Lyon,Chirurgien-dentiste,"['30', 'janvier']",
3247,3247,Dr Assia BENYOUCEF,Lyon,Chirurgien-dentiste,"['6', 'mars']",
3248,3248,Dr Kelly VALENZA,Lyon,Chirurgien-dentiste,"['22', 'février']",
3249,3249,Dr Alain San Martino,Lyon,Chirurgien-dentiste,"['6', 'février']",
3250,3250,Dr Edgar MAILLOT,Lyon,Chirurgien-dentiste,"['19', 'janvier']",
3251,3251,Dr Michel Levin,Lyon,Chirurgien-dentiste,"['27', 'mars']",
